week_start_date,sku_id,product_family,demand_qty,future_4wk_avg_demand,unit_cost,on_hand_qty,supplier_id,lead_time_days,stockout_flag
2024-10-21,CB-1154,Terminal Block,100.0,83.8,69.3,150,SUP-110,42,0
2025-11-10,CB-1174,Terminal Block,0.0,5.0,9.63,54,SUP-106,35,0
2024-07-01,CB-1170,Terminal Block,97.0,98.0,110.05,244,SUP-102,7,0
2025-09-29,CB-1190,Terminal Block,41.0,37.2,51.86,109,SUP-110,21,0
2025-05-12,CB-1047,Contact Assembly,0.0,0.0,130.2,24,SUP-111,7,0
2024-10-28,CB-1024,Molded Case,39.0,44.2,22.83,52,SUP-100,21,0
2024-03-18,CB-1052,Molded Case,90.0,84.0,106.81,249,SUP-104,14,0
2024-06-24,CB-1103,Contact Assembly,26.0,59.5,21.19,205,SUP-107,42,0
2024-08-19,CB-1175,Contact Assembly,45.0,49.5,92.05,75,SUP-107,7,0
2024-08-26,CB-1121,Trip Unit,0.0,5.8,97.65,56,SUP-101,35,0
2024-08-19,CB-1022,Terminal Block,58.0,39.8,127.67,21,SUP-110,7,0
2024-12-16,CB-1130,Terminal Block,28.0,18.8,153.12,75,SUP-110,21,0
2024-10-28,CB-1095,Contact Assembly,24.0,9.0,141.8,23,SUP-111,21,0
2025-07-14,CB-1179,Contact Assembly,51.0,62.8,111.05,187,SUP-111,28,0
2024-04-01,CB-1067,Contact Assembly,105.0,98.0,145.96,104,SUP-107,14,0
2025-10-13,CB-1070,Terminal Block,0.0,12.8,31.72,0,SUP-110,28,0
2024-11-04,CB-1011,Contact Assembly,95.0,92.5,10.28,513,SUP-111,21,0
2024-04-22,CB-1122,Terminal Block,86.0,72.8,154.72,93,SUP-102,7,0
2025-06-02,CB-1057,Trip Unit,31.0,32.2,168.96,90,SUP-109,35,0
2025-04-28,CB-1142,Terminal Block,45.0,69.0,85.21,231,SUP-110,14,0
2024-02-26,CB-1099,Contact Assembly,0.0,2.5,75.73,54,SUP-103,35,0
2025-09-29,CB-1178,Terminal Block,80.0,77.5,50.56,277,SUP-110,7,0
2024-03-25,CB-1086,Terminal Block,0.0,4.5,129.48,76,SUP-102,28,0
2025-08-18,CB-1021,Trip Unit,72.0,66.0,142.18,262,SUP-109,35,0
2024-05-27,CB-1172,Molded Case,130.0,123.8,144.67,484,SUP-104,14,0
2025-03-10,CB-1033,Trip Unit,30.0,33.5,146.99,71,SUP-109,21,0
2025-03-10,CB-1160,Molded Case,93.0,68.0,81.01,75,SUP-104,35,0
2025-06-30,CB-1032,Molded Case,60.0,53.5,141.64,193,SUP-108,14,0
2024-12-02,CB-1001,Trip Unit,0.0,4.5,154.9,27,SUP-101,28,0
2024-08-26,CB-1073,Trip Unit,0.0,1.8,94.6,42,SUP-101,14,0
2025-08-18,CB-1180,Molded Case,82.0,80.8,111.89,105,SUP-100,42,0
2025-10-20,CB-1009,Trip Unit,0.0,4.0,174.8,63,SUP-109,35,0
2024-10-14,CB-1032,Molded Case,48.0,35.2,141.64,222,SUP-108,14,0
2024-05-20,CB-1055,Contact Assembly,101.0,100.5,88.11,299,SUP-107,7,0
2025-08-18,CB-1124,Molded Case,86.0,88.8,27.31,430,SUP-104,21,0
2024-02-19,CB-1152,Molded Case,88.0,90.5,132.02,494,SUP-108,42,0
2024-05-06,CB-1124,Molded Case,99.0,108.8,27.31,308,SUP-104,21,0
2025-06-30,CB-1043,Contact Assembly,29.0,38.0,50.82,47,SUP-107,35,0
2024-09-16,CB-1067,Contact Assembly,62.0,64.5,145.96,218,SUP-107,14,0
2024-08-19,CB-1109,Trip Unit,36.0,37.0,11.98,208,SUP-101,14,0
2025-04-07,CB-1111,Contact Assembly,134.0,135.8,92.05,303,SUP-103,35,0
2025-06-23,CB-1120,Molded Case,0.0,6.8,116.54,45,SUP-100,42,0
2025-09-08,CB-1200,Molded Case,82.0,78.2,93.51,133,SUP-108,21,0
2024-09-16,CB-1105,Trip Unit,59.0,61.2,57.58,151,SUP-109,14,0
2025-08-11,CB-1007,Contact Assembly,107.0,112.8,13.83,524,SUP-107,7,0
2025-09-22,CB-1040,Molded Case,48.0,52.2,173.24,258,SUP-104,21,0
2025-06-09,CB-1137,Trip Unit,127.0,128.5,144.66,247,SUP-105,42,0
2024-05-27,CB-1107,Contact Assembly,138.0,125.0,29.77,386,SUP-111,7,0
2024-08-12,CB-1119,Contact Assembly,50.0,28.2,144.86,12,SUP-111,14,0
2025-09-29,CB-1126,Terminal Block,116.0,103.2,67.53,321,SUP-106,21,0
2024-02-12,CB-1041,Trip Unit,0.0,0.0,49.69,57,SUP-105,21,0
2025-06-23,CB-1074,Terminal Block,86.0,81.0,139.53,0,SUP-102,42,1
2025-04-21,CB-1112,Molded Case,0.0,0.0,153.58,28,SUP-104,14,0
2024-11-25,CB-1189,Trip Unit,88.0,89.5,23.66,473,SUP-109,42,0
2025-12-22,CB-1009,Trip Unit,0.0,0.0,174.8,43,SUP-109,35,0
2025-03-31,CB-1073,Trip Unit,0.0,11.2,94.6,28,SUP-101,14,0
2025-03-31,CB-1137,Trip Unit,150.0,147.8,144.66,151,SUP-105,42,0
2025-06-09,CB-1053,Trip Unit,95.0,93.5,105.64,133,SUP-105,14,0
2024-11-04,CB-1113,Trip Unit,94.0,99.2,44.52,113,SUP-105,21,0
2025-09-08,CB-1164,Molded Case,44.0,45.8,179.84,90,SUP-108,14,0
2024-04-22,CB-1066,Terminal Block,54.0,56.5,100.99,0,SUP-106,42,1
2024-11-25,CB-1018,Terminal Block,99.0,98.0,150.23,545,SUP-106,35,0
2024-08-19,CB-1088,Molded Case,0.0,0.0,73.07,27,SUP-104,7,0
2025-11-03,CB-1136,Molded Case,73.0,67.0,168.63,127,SUP-104,7,0
2025-05-12,CB-1066,Terminal Block,61.0,59.2,100.99,133,SUP-106,42,0
2024-04-01,CB-1036,Molded Case,61.0,61.0,91.44,108,SUP-100,35,0
2025-12-15,CB-1067,Contact Assembly,89.0,85.5,145.96,122,SUP-107,14,0
2025-02-10,CB-1029,Trip Unit,105.0,106.0,153.98,140,SUP-105,14,0
2025-03-17,CB-1083,Contact Assembly,112.0,128.0,122.78,314,SUP-111,14,0
2024-03-04,CB-1067,Contact Assembly,88.0,91.5,145.96,169,SUP-107,14,0
2025-03-03,CB-1054,Terminal Block,167.0,156.0,107.39,325,SUP-106,42,0
2024-07-01,CB-1060,Molded Case,82.0,80.2,6.34,145,SUP-100,14,0
2024-08-12,CB-1116,Molded Case,80.0,67.8,20.55,181,SUP-108,7,0
2025-11-24,CB-1182,Terminal Block,94.0,93.8,18.78,433,SUP-102,42,0
2024-11-18,CB-1064,Molded Case,80.0,69.8,138.93,125,SUP-104,14,0
2024-01-29,CB-1069,Trip Unit,129.0,122.5,47.93,384,SUP-109,28,0
2024-09-02,CB-1188,Molded Case,75.0,72.0,92.73,399,SUP-108,28,0
2024-02-19,CB-1168,Molded Case,60.0,60.2,164.14,220,SUP-100,7,0
2024-02-12,CB-1193,Trip Unit,75.0,68.0,106.92,205,SUP-101,42,0
2024-06-10,CB-1131,Contact Assembly,19.0,37.5,97.06,44,SUP-111,14,0
2024-05-06,CB-1115,Contact Assembly,62.0,64.5,68.82,189,SUP-107,14,0
2024-10-21,CB-1005,Trip Unit,45.0,47.0,116.79,157,SUP-105,14,0
2025-11-24,CB-1031,Contact Assembly,59.0,56.2,119.99,58,SUP-107,42,0
2025-10-06,CB-1185,Trip Unit,47.0,50.0,170.42,336,SUP-105,21,0
2025-05-05,CB-1013,Trip Unit,136.0,100.8,60.33,178,SUP-101,21,0
2025-10-27,CB-1069,Trip Unit,103.0,103.2,47.93,260,SUP-109,28,0
2024-02-12,CB-1131,Contact Assembly,68.0,40.5,97.06,0,SUP-111,14,1
2025-05-26,CB-1186,Terminal Block,118.0,122.2,105.1,283,SUP-106,7,0
2025-03-31,CB-1180,Molded Case,118.0,117.5,111.89,241,SUP-100,42,0
2024-12-30,CB-1021,Trip Unit,68.0,84.8,142.18,256,SUP-109,35,0
2025-12-08,CB-1173,Trip Unit,0.0,0.0,126.42,37,SUP-105,7,0
2024-10-14,CB-1106,Terminal Block,53.0,48.8,165.97,327,SUP-110,35,0
2024-12-09,CB-1137,Trip Unit,110.0,101.2,144.66,346,SUP-105,42,0
2025-06-09,CB-1131,Contact Assembly,34.0,28.8,97.06,120,SUP-111,14,0
2025-07-07,CB-1074,Terminal Block,76.0,75.8,139.53,159,SUP-102,42,0
2025-05-05,CB-1121,Trip Unit,0.0,0.0,97.65,79,SUP-101,35,0
2025-01-13,CB-1048,Molded Case,72.0,67.5,113.85,65,SUP-100,35,0
2025-10-20,CB-1087,Contact Assembly,39.0,46.5,24.47,266,SUP-103,35,0
2024-06-10,CB-1036,Molded Case,59.0,59.0,91.44,205,SUP-100,35,0
2025-03-17,CB-1017,Trip Unit,63.0,68.5,126.8,205,SUP-105,7,0
2024-09-16,CB-1151,Contact Assembly,70.0,68.8,80.23,267,SUP-107,7,0
2025-08-25,CB-1028,Molded Case,108.0,103.2,80.02,482,SUP-104,28,0
2024-08-05,CB-1152,Molded Case,63.0,67.8,132.02,118,SUP-108,42,0
2025-06-30,CB-1075,Contact Assembly,118.0,92.0,19.27,202,SUP-103,21,0
2025-11-03,CB-1194,Terminal Block,96.0,108.2,8.9,297,SUP-102,14,0
2025-03-24,CB-1023,Contact Assembly,0.0,1.8,103.45,73,SUP-111,28,0
2024-08-19,CB-1094,Terminal Block,38.0,45.2,168.11,194,SUP-110,21,0
2025-04-28,CB-1180,Molded Case,130.0,119.5,111.89,135,SUP-100,42,0
2024-01-01,CB-1104,Molded Case,100.0,110.0,108.01,326,SUP-108,35,0
2025-11-03,CB-1161,Trip Unit,78.0,87.0,141.18,134,SUP-105,28,0
2025-05-19,CB-1143,Contact Assembly,50.0,67.5,144.37,97,SUP-111,35,0
2024-12-16,CB-1026,Terminal Block,0.0,0.0,115.16,47,SUP-102,21,0
2024-08-26,CB-1104,Molded Case,100.0,99.5,108.01,296,SUP-108,35,0
2025-01-20,CB-1192,Molded Case,53.0,45.8,75.6,239,SUP-100,21,0
2024-05-06,CB-1122,Terminal Block,60.0,72.8,154.72,180,SUP-102,7,0
2025-09-01,CB-1002,Terminal Block,46.0,53.5,19.22,99,SUP-102,21,0
2024-09-02,CB-1081,Trip Unit,0.0,13.0,91.38,61,SUP-109,14,0
2024-09-30,CB-1014,Terminal Block,68.0,62.5,85.85,296,SUP-102,42,0
2025-11-03,CB-1082,Terminal Block,73.0,72.5,4.97,320,SUP-110,42,0
2025-11-24,CB-1016,Molded Case,117.0,112.0,121.39,409,SUP-104,7,0
2025-08-25,CB-1031,Contact Assembly,46.0,47.5,119.99,241,SUP-107,42,0
2024-05-13,CB-1168,Molded Case,70.0,68.2,164.14,109,SUP-100,7,0
2024-01-01,CB-1130,Terminal Block,20.0,27.0,153.12,62,SUP-110,21,0
2024-07-22,CB-1059,Contact Assembly,66.0,64.5,94.92,158,SUP-111,42,0
2024-12-02,CB-1152,Molded Case,76.0,69.8,132.02,355,SUP-108,42,0
2024-08-12,CB-1137,Trip Unit,96.0,89.0,144.66,487,SUP-105,42,0
2025-11-03,CB-1098,Terminal Block,23.0,42.5,110.07,107,SUP-102,35,0
2024-12-09,CB-1146,Terminal Block,90.0,87.5,119.27,124,SUP-102,7,0
2024-09-23,CB-1129,Trip Unit,0.0,16.0,60.78,77,SUP-109,42,0
2024-05-06,CB-1076,Molded Case,44.0,64.8,49.09,96,SUP-104,21,0
2025-06-02,CB-1065,Trip Unit,63.0,72.8,43.36,72,SUP-105,28,0
2025-10-06,CB-1036,Molded Case,41.0,45.0,91.44,138,SUP-100,35,0
2025-04-07,CB-1005,Trip Unit,69.0,77.0,116.79,29,SUP-105,14,0
2025-11-10,CB-1199,Contact Assembly,26.0,25.0,113.62,101,SUP-107,14,0
2025-07-21,CB-1011,Contact Assembly,131.0,126.0,10.28,363,SUP-111,21,0
2024-03-04,CB-1105,Trip Unit,93.0,89.2,57.58,138,SUP-109,14,0
2024-10-28,CB-1141,Trip Unit,27.0,25.8,102.78,142,SUP-109,14,0
2025-05-26,CB-1080,Molded Case,63.0,64.0,57.58,174,SUP-108,28,0
2024-09-30,CB-1154,Terminal Block,119.0,74.5,69.3,406,SUP-110,42,0
2025-01-13,CB-1155,Contact Assembly,0.0,14.8,171.34,34,SUP-111,7,0
2024-06-03,CB-1129,Trip Unit,31.0,7.8,60.78,38,SUP-109,42,0
2025-10-20,CB-1099,Contact Assembly,0.0,2.0,75.73,47,SUP-103,35,0
2024-06-03,CB-1068,Molded Case,60.0,61.2,171.64,38,SUP-108,35,0
2025-11-03,CB-1084,Molded Case,118.0,118.5,92.37,291,SUP-100,7,0
2025-05-12,CB-1058,Terminal Block,18.0,26.2,86.54,73,SUP-110,21,0
2025-04-21,CB-1153,Trip Unit,90.0,65.2,141.0,88,SUP-109,42,0
2024-12-16,CB-1109,Trip Unit,46.0,43.5,11.98,142,SUP-101,14,0
2024-07-08,CB-1076,Molded Case,69.0,68.0,49.09,51,SUP-104,21,0
2025-10-20,CB-1118,Terminal Block,118.0,103.5,152.23,501,SUP-110,7,0
2025-06-02,CB-1185,Trip Unit,28.0,59.8,170.42,335,SUP-105,21,0
2024-06-17,CB-1200,Molded Case,91.0,91.5,93.51,59,SUP-108,21,0
2024-01-15,CB-1071,Contact Assembly,92.0,94.7,178.65,107,SUP-111,14,0
2024-09-30,CB-1042,Terminal Block,30.0,12.8,140.73,31,SUP-106,35,0
2024-09-23,CB-1013,Trip Unit,15.0,42.5,60.33,299,SUP-101,21,0
2024-12-02,CB-1199,Contact Assembly,18.0,18.0,113.62,89,SUP-107,14,0
2025-01-13,CB-1022,Terminal Block,18.0,31.5,127.67,178,SUP-110,7,0
2025-11-10,CB-1111,Contact Assembly,95.0,96.2,92.05,134,SUP-103,35,0
2025-04-21,CB-1083,Contact Assembly,138.0,127.2,122.78,55,SUP-111,14,0
2025-04-28,CB-1028,Molded Case,158.0,149.8,80.02,160,SUP-104,28,0
2024-06-10,CB-1001,Trip Unit,0.0,0.0,154.9,45,SUP-101,28,0
2025-03-24,CB-1086,Terminal Block,0.0,24.2,129.48,0,SUP-102,28,0
2024-08-05,CB-1025,Trip Unit,37.0,77.8,102.83,352,SUP-101,28,0
2024-03-18,CB-1076,Molded Case,64.0,93.5,49.09,147,SUP-104,21,0
2025-03-24,CB-1044,Molded Case,116.0,115.0,162.71,254,SUP-108,21,0
2025-03-24,CB-1070,Terminal Block,22.0,12.0,31.72,27,SUP-110,28,0
2024-01-01,CB-1042,Terminal Block,0.0,0.0,140.73,13,SUP-106,35,0
2024-02-12,CB-1175,Contact Assembly,65.0,66.2,92.05,50,SUP-107,7,0
2025-12-08,CB-1167,Contact Assembly,45.0,45.8,140.38,139,SUP-111,21,0
2025-05-12,CB-1167,Contact Assembly,57.0,57.5,140.38,167,SUP-111,21,0
2024-11-04,CB-1130,Terminal Block,9.0,16.5,153.12,107,SUP-110,21,0
2024-10-14,CB-1122,Terminal Block,61.0,55.2,154.72,33,SUP-102,7,0
2024-06-10,CB-1138,Terminal Block,57.0,58.2,141.42,147,SUP-106,42,0
2024-07-15,CB-1181,Trip Unit,65.0,67.0,128.45,311,SUP-101,14,0
2024-10-07,CB-1144,Molded Case,21.0,25.2,108.93,166,SUP-100,35,0
2025-09-22,CB-1023,Contact Assembly,38.0,13.2,103.45,5,SUP-111,28,0
2024-01-08,CB-1047,Contact Assembly,0.0,0.0,130.2,24,SUP-111,7,0
2024-05-13,CB-1107,Contact Assembly,116.0,126.8,29.77,203,SUP-111,7,0
2024-12-23,CB-1054,Terminal Block,116.0,117.8,107.39,267,SUP-106,42,0
2024-04-15,CB-1125,Trip Unit,107.0,103.5,43.78,255,SUP-105,7,0
2025-01-20,CB-1064,Molded Case,127.0,89.2,138.93,78,SUP-104,14,0
2024-07-08,CB-1180,Molded Case,89.0,83.0,111.89,86,SUP-100,42,0
2024-01-01,CB-1145,Trip Unit,0.0,22.0,23.29,21,SUP-101,42,0
2025-05-12,CB-1086,Terminal Block,0.0,23.5,129.48,44,SUP-102,28,0
2025-09-22,CB-1106,Terminal Block,50.0,54.8,165.97,234,SUP-110,35,0
2024-12-09,CB-1148,Molded Case,49.0,47.5,161.96,120,SUP-104,35,0
2024-01-08,CB-1027,Contact Assembly,38.0,46.0,56.45,263,SUP-103,7,0
2024-03-18,CB-1058,Terminal Block,3.0,17.2,86.54,78,SUP-110,21,0
2025-02-17,CB-1076,Molded Case,71.0,69.8,49.09,202,SUP-104,21,0
2024-10-28,CB-1196,Molded Case,97.0,64.0,102.92,125,SUP-104,21,0
2025-01-06,CB-1123,Contact Assembly,64.0,57.2,116.02,290,SUP-103,35,0
2024-05-13,CB-1074,Terminal Block,95.0,84.0,139.53,35,SUP-102,42,0
2025-08-11,CB-1134,Terminal Block,0.0,11.0,25.95,58,SUP-102,14,0
2024-11-25,CB-1120,Molded Case,0.0,0.0,116.54,0,SUP-100,42,0
2024-06-03,CB-1142,Terminal Block,80.0,81.2,85.21,213,SUP-110,14,0
2024-12-02,CB-1098,Terminal Block,10.0,35.5,110.07,191,SUP-102,35,0
2025-08-25,CB-1059,Contact Assembly,55.0,53.2,94.92,232,SUP-111,42,0
2025-03-10,CB-1176,Molded Case,84.0,82.2,114.33,1,SUP-108,7,0
2024-11-18,CB-1042,Terminal Block,0.0,4.8,140.73,32,SUP-106,35,0
2025-03-24,CB-1141,Trip Unit,11.0,44.5,102.78,133,SUP-109,14,0
2025-08-25,CB-1003,Contact Assembly,58.0,18.5,142.03,9,SUP-103,35,0
2024-04-22,CB-1196,Molded Case,70.0,104.2,102.92,172,SUP-104,21,0
2024-11-04,CB-1005,Trip Unit,54.0,51.8,116.79,52,SUP-105,14,0
2025-08-11,CB-1162,Terminal Block,98.0,107.8,179.47,211,SUP-106,42,0
2024-04-08,CB-1035,Contact Assembly,136.0,152.8,84.48,139,SUP-111,35,0
2024-07-08,CB-1094,Terminal Block,47.0,49.2,168.11,216,SUP-110,21,0
2024-02-19,CB-1084,Molded Case,130.0,149.0,92.37,495,SUP-100,7,0
2024-09-02,CB-1135,Contact Assembly,26.0,30.0,131.31,151,SUP-103,28,0
2024-08-05,CB-1173,Trip Unit,56.0,28.8,126.42,0,SUP-105,7,1
2024-08-12,CB-1065,Trip Unit,65.0,57.8,43.36,145,SUP-105,28,0
2024-01-29,CB-1199,Contact Assembly,24.0,24.5,113.62,83,SUP-107,14,0
2024-01-15,CB-1142,Terminal Block,32.0,29.7,85.21,309,SUP-110,14,0
2024-06-24,CB-1141,Trip Unit,35.0,38.8,102.78,90,SUP-109,14,0
2024-05-27,CB-1059,Contact Assembly,73.0,68.2,94.92,184,SUP-111,42,0
2024-04-01,CB-1029,Trip Unit,104.0,99.5,153.98,316,SUP-105,14,0
2025-11-17,CB-1172,Molded Case,105.0,107.5,144.67,161,SUP-104,14,0
2024-12-09,CB-1095,Contact Assembly,52.0,22.5,141.8,0,SUP-111,21,1
2024-09-02,CB-1050,Terminal Block,49.0,40.5,9.89,219,SUP-102,28,0
2024-02-05,CB-1005,Trip Unit,66.0,60.2,116.79,123,SUP-105,14,0
2025-07-28,CB-1171,Contact Assembly,53.0,41.5,153.27,0,SUP-103,42,1
2024-08-12,CB-1168,Molded Case,48.0,47.5,164.14,109,SUP-100,7,0
2025-05-26,CB-1184,Molded Case,0.0,0.0,115.46,77,SUP-104,42,0
2025-08-18,CB-1131,Contact Assembly,18.0,30.0,97.06,55,SUP-111,14,0
2024-07-22,CB-1068,Molded Case,46.0,52.0,171.64,111,SUP-108,35,0
2025-08-11,CB-1021,Trip Unit,62.0,68.2,142.18,334,SUP-109,35,0
2024-07-15,CB-1093,Trip Unit,61.0,67.8,174.01,181,SUP-109,35,0
2025-09-22,CB-1178,Terminal Block,88.0,80.8,50.56,357,SUP-110,7,0
2024-09-23,CB-1135,Contact Assembly,35.0,26.8,131.31,58,SUP-103,28,0
2024-05-20,CB-1133,Trip Unit,60.0,55.2,125.83,29,SUP-101,7,0
2025-09-29,CB-1020,Molded Case,15.0,29.0,27.31,196,SUP-108,21,0
2024-03-18,CB-1170,Terminal Block,117.0,114.8,110.05,269,SUP-102,7,0
2024-02-19,CB-1062,Terminal Block,57.0,49.5,21.77,265,SUP-102,42,0
2025-12-22,CB-1018,Terminal Block,130.0,114.3,150.23,481,SUP-106,35,0
2025-07-21,CB-1155,Contact Assembly,0.0,2.0,171.34,40,SUP-111,7,0
2025-02-24,CB-1102,Terminal Block,83.0,90.8,44.51,247,SUP-106,42,0
2025-01-13,CB-1192,Molded Case,28.0,54.2,75.6,89,SUP-100,21,0
2024-03-25,CB-1065,Trip Unit,73.0,81.0,43.36,152,SUP-105,28,0
2025-03-31,CB-1167,Contact Assembly,67.0,62.0,140.38,128,SUP-111,21,0
2025-03-24,CB-1102,Terminal Block,101.0,98.2,44.51,208,SUP-106,42,0
2025-10-27,CB-1058,Terminal Block,16.0,24.5,86.54,24,SUP-110,21,0
2024-01-22,CB-1012,Molded Case,123.0,123.8,123.74,392,SUP-100,21,0
2024-08-12,CB-1088,Molded Case,0.0,0.0,73.07,27,SUP-104,7,0
2024-05-20,CB-1006,Terminal Block,13.0,3.2,81.21,48,SUP-106,42,0
2024-04-15,CB-1112,Molded Case,6.0,1.5,153.58,22,SUP-104,14,0
2025-07-28,CB-1083,Contact Assembly,100.0,96.2,122.78,90,SUP-111,14,0
2024-02-05,CB-1009,Trip Unit,0.0,9.5,174.8,53,SUP-109,35,0
2025-07-07,CB-1009,Trip Unit,0.0,0.0,174.8,52,SUP-109,35,0
2024-09-16,CB-1080,Molded Case,33.0,39.5,57.58,176,SUP-108,28,0
2025-04-28,CB-1047,Contact Assembly,0.0,13.2,130.2,24,SUP-111,7,0
2025-02-03,CB-1193,Trip Unit,74.0,80.2,106.92,167,SUP-101,42,0
2024-04-22,CB-1151,Contact Assembly,115.0,117.0,80.23,163,SUP-107,7,0
2024-06-03,CB-1196,Molded Case,74.0,75.5,102.92,401,SUP-104,21,0
2025-03-03,CB-1171,Contact Assembly,0.0,13.5,153.27,41,SUP-103,42,0
2025-02-17,CB-1117,Trip Unit,0.0,0.0,166.66,32,SUP-109,7,0
2024-06-03,CB-1165,Trip Unit,68.0,91.8,18.55,126,SUP-109,7,0
2024-06-03,CB-1148,Molded Case,44.0,53.0,161.96,60,SUP-104,35,0
2024-07-08,CB-1173,Trip Unit,52.0,19.5,126.42,5,SUP-105,7,0
2024-09-02,CB-1198,Terminal Block,100.0,91.5,142.27,550,SUP-106,28,0
2024-07-22,CB-1036,Molded Case,45.0,48.2,91.44,113,SUP-100,35,0
2025-08-11,CB-1049,Trip Unit,46.0,52.2,17.49,91,SUP-101,7,0
2024-06-17,CB-1147,Contact Assembly,40.0,44.8,121.64,158,SUP-103,42,0
2024-10-07,CB-1131,Contact Assembly,30.0,26.2,97.06,37,SUP-111,14,0
2025-05-26,CB-1187,Contact Assembly,52.0,58.2,169.46,31,SUP-107,14,0
2025-05-05,CB-1107,Contact Assembly,152.0,146.5,29.77,407,SUP-111,7,0
2025-12-22,CB-1022,Terminal Block,41.0,38.3,127.67,137,SUP-110,7,0
2025-02-24,CB-1031,Contact Assembly,72.0,72.8,119.99,0,SUP-107,42,1
2024-02-26,CB-1010,Terminal Block,0.0,1.2,140.66,61,SUP-110,21,0
2025-02-17,CB-1078,Terminal Block,0.0,6.5,29.71,51,SUP-106,14,0
2025-11-03,CB-1044,Molded Case,66.0,72.2,162.71,246,SUP-108,21,0
2024-01-08,CB-1129,Trip Unit,0.0,0.0,60.78,26,SUP-109,42,0
2024-04-01,CB-1110,Terminal Block,92.0,68.5,123.33,186,SUP-102,14,0
2025-04-28,CB-1151,Contact Assembly,131.0,126.2,80.23,156,SUP-107,7,0
2024-03-25,CB-1078,Terminal Block,0.0,11.8,29.71,42,SUP-106,14,0
2025-01-20,CB-1143,Contact Assembly,46.0,46.8,144.37,137,SUP-111,35,0
2024-02-19,CB-1172,Molded Case,135.0,125.2,144.67,483,SUP-104,14,0
2025-08-18,CB-1030,Terminal Block,,92.0,12.85,64,SUP-106,21,0
2025-12-08,CB-1117,Trip Unit,0.0,0.0,166.66,30,SUP-109,7,0
2025-04-14,CB-1075,Contact Assembly,161.0,111.8,19.27,0,SUP-103,21,1
2025-01-06,CB-1164,Molded Case,52.0,55.0,179.84,204,SUP-108,14,0
2025-01-13,CB-1032,Molded Case,58.0,51.2,141.64,23,SUP-108,14,0
2025-02-10,CB-1083,Contact Assembly,144.0,121.2,122.78,133,SUP-111,14,0
2024-12-09,CB-1190,Terminal Block,42.0,39.0,51.86,165,SUP-110,21,0
2025-06-30,CB-1122,Terminal Block,42.0,58.0,154.72,157,SUP-102,7,0
2025-09-08,CB-1052,Molded Case,66.0,64.5,106.81,64,SUP-104,14,0
2024-02-19,CB-1195,Contact Assembly,112.0,111.2,42.54,351,SUP-103,21,0
2024-10-07,CB-1012,Molded Case,88.0,94.8,123.74,392,SUP-100,21,0
2025-07-21,CB-1141,Trip Unit,29.0,24.8,102.78,60,SUP-109,14,0
2025-09-22,CB-1199,Contact Assembly,29.0,26.0,113.62,52,SUP-107,14,0
2025-05-05,CB-1190,Terminal Block,68.0,61.2,51.86,142,SUP-110,21,0
2025-02-03,CB-1118,Terminal Block,141.0,145.5,152.23,406,SUP-110,7,0
2024-05-13,CB-1006,Terminal Block,0.0,3.2,81.21,61,SUP-106,42,0
2025-10-20,CB-1172,Molded Case,88.0,101.8,144.67,110,SUP-104,14,0
2024-06-17,CB-1166,Terminal Block,0.0,0.0,7.65,54,SUP-110,28,0
2025-08-25,CB-1074,Terminal Block,70.0,68.2,139.53,253,SUP-102,42,0
2025-04-07,CB-1168,Molded Case,68.0,75.8,164.14,61,SUP-100,7,0
2025-05-12,CB-1093,Trip Unit,99.0,100.2,174.01,109,SUP-109,35,0
2024-10-28,CB-1081,Trip Unit,0.0,10.5,91.38,49,SUP-109,14,0
2025-09-15,CB-1132,Molded Case,52.0,52.8,53.65,138,SUP-100,35,0
2024-08-12,CB-1124,Molded Case,82.0,83.5,27.31,195,SUP-104,21,0
2024-01-15,CB-1171,Contact Assembly,21.0,21.7,153.27,0,SUP-103,42,1
2025-03-24,CB-1082,Terminal Block,98.0,97.8,4.97,0,SUP-110,42,1
2024-11-18,CB-1040,Molded Case,52.0,52.5,173.24,180,SUP-104,21,0
2024-11-11,CB-1078,Terminal Block,0.0,23.2,29.71,0,SUP-106,14,0
2024-03-25,CB-1070,Terminal Block,0.0,8.8,31.72,42,SUP-110,28,0
2025-10-06,CB-1177,Trip Unit,0.0,10.5,132.9,11,SUP-109,21,0
2025-11-17,CB-1170,Terminal Block,106.0,97.0,110.05,31,SUP-102,7,0
2024-08-26,CB-1148,Molded Case,35.0,40.5,161.96,119,SUP-104,35,0
2024-02-12,CB-1133,Trip Unit,50.0,43.0,125.83,25,SUP-101,7,0
2025-07-21,CB-1192,Molded Case,31.0,58.0,75.6,122,SUP-100,21,0
2025-07-28,CB-1109,Trip Unit,52.0,49.0,11.98,73,SUP-101,14,0
2024-07-22,CB-1039,Contact Assembly,48.0,36.0,18.06,11,SUP-103,28,0
2024-09-30,CB-1173,Trip Unit,0.0,13.8,126.42,49,SUP-105,7,0
2024-10-07,CB-1132,Molded Case,53.0,59.2,53.65,200,SUP-100,35,0
2025-01-06,CB-1125,Trip Unit,113.0,74.8,43.78,217,SUP-105,7,0
2025-02-03,CB-1111,Contact Assembly,124.0,123.5,92.05,128,SUP-103,35,0
2025-06-23,CB-1023,Contact Assembly,0.0,1.2,103.45,60,SUP-111,28,0
2025-06-30,CB-1077,Trip Unit,59.0,14.8,24.29,0,SUP-105,42,1
